tipo_transaccion,nombre_comercio,giro_nombre,mcc_nombre,fecha_transaccion,ope_pais,entry_mode,sexo_cliente,estado_cliente,edad_cliente,monto_transaccion,id_cliente,periodo,mañana,tarde,noche,madrugada,presencial,nacional,internacional,anomalia_geografica,anomalia_temporal,anomalia_monto,anomalia_giro_monto,suma_ponderada,Fraude,sexo,fechas_decembrinas,categoria_peligrosa
TDC,MERCADO PAGO 1        CIUDAD DE MEX001,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,2/16/2023 11:36,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,29,634.26,8878,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,DLOCAL*SHEIN          CIUDAD DE MEX09,AGREGADOR,AGREGADOR,12/31/2022 12:23,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,20,634.28,2603,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/13/2022 14:30,MX,CARD NOT PRESENT,M,NUEVO LEON,23,634.35,111,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,ZORRO JIUTEPEC        JIUTEPEC MOR MO,MISCELANEAS,"ABARROTES, CARNICERIAS, PESCADERIAS, MISCELANEAS,",1/16/2023 20:18,MX,CARD PRESENT,M,MORELOS,33,634.39,4056,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,PAPELERIA SAN RAFAEL  GUADALAJARA J00,RETAIL,"ARTICULOS DE ESCRITORIO, OFICINA Y PAPELERIA",1/20/2023 14:24,MX,CARD PRESENT,M,JALISCO,55,634.39,1582,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,WALMART VENTA EN LIN3 MEXICO DF    DF,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,11/18/2022 13:55,MX,CARD NOT PRESENT,M,JALISCO,25,634.46,9747,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,STP*TOROPATRON COM    CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/20/2022 18:24,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,37,634.5,4120,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,TDAS CHEDRAUI S XAL C JALAPA VER   VE,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,1/4/2023 21:40,MX,CARD PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,21,634.59,7356,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,DEL KING ENTERTAINMENTSANPEDRO GARNL,ENTRETENIMIENTO,"CINES, TEATROS",2/6/2023 18:23,MX,CARD NOT PRESENT,F,NUEVO LEON,30,634.59,6735,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/9/2022 17:14,MX,CARD NOT PRESENT,M,NUEVO LEON,34,634.6,3339,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,MARY KAY COSMET CIB   MONTERREY NL 00,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,12/13/2022 21:11,MX,CARD NOT PRESENT,M,GUANAJUATO,44,634.64,4322,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,LIVERPOOL VERACRUZ    BOCA DEL RIO VE,SUPERMERCADOS,TIENDA DEPARTAMENTAL,12/31/2022 17:00,MX,CARD PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,25,634.65,8849,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,MU CENEVAL            CIUDAD DE MEXDF,OTROS,"ASOCIACIONES - CIVICAS Y  FRATERNIDADES, ASOC SOCI",1/18/2023 19:22,MX,CARD NOT PRESENT,M,GUANAJUATO,20,634.65,3642,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/15/2022 15:44,MX,CARD PRESENT,F,COAHUILA DE ZARAGOZA,28,634.65,3609,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,PETCO LINDAVISTA      GUADALUPE NL 019,RETAIL,TIENDAS DE MASCOTAS - ALIMENTO Y ACCESORIOS,11/16/2022 9:36,MX,CARD PRESENT,F,NUEVO LEON,31,634.7,7048,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,HERBALIFE COYOACAN    CIUDAD DE MEX001,RETAIL,VENTAS POR CATALOGO Y/O VENTANILLA MERCADEO DIRECT,11/24/2022 17:10,MX,CARD PRESENT,M,CIUDAD DE MEXICO,27,634.79,2235,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/10/2022 11:33,MX,CARD NOT PRESENT,M,TAMAULIPAS,30,634.79,8063,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,ZTL*SUITESAUREA       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/5/2022 15:10,MX,CARD PRESENT,M,MORELOS,25,634.83,8676,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,PAYPAL *AIRBNB  HMFMD38  35314369001,HOTELES,"SERV NO CLASIFICADOS HOTELES, MOTELES,CTROS TURIST",1/13/2023 0:07,GB,CARD NOT PRESENT,M,DURANGO,44,634.84,8007,madrugada,0,0,0,1,0,0,1,0,1,1,0,0.55,1,0,1,0
TDC,AMAZON MX A MESES     CIUDAD DE MEX001,OTROS,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),2/8/2023 21:44,MX,CARD NOT PRESENT,M,QUERETARO,25,634.9,2381,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,YAMAHA MOTOR          ATIZAPAN EM  EM,OTROS,AUTOFINANCIAMIENTOS - SERVICIOS FINANCIEROS,2/16/2023 14:21,MX,CARD NOT PRESENT,M,JALISCO,36,634.95,1179,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,YAMAHA MOTOR          ATIZAPAN EM  EM,OTROS,AUTOFINANCIAMIENTOS - SERVICIOS FINANCIEROS,12/16/2022 16:50,MX,CARD NOT PRESENT,M,JALISCO,36,634.95,1179,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,YAMAHA MOTOR          ATIZAPAN EM  EM,OTROS,AUTOFINANCIAMIENTOS - SERVICIOS FINANCIEROS,11/22/2022 14:48,MX,CARD NOT PRESENT,M,JALISCO,36,634.95,1179,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,YAMAHA MOTOR          ATIZAPAN EM  EM,OTROS,AUTOFINANCIAMIENTOS - SERVICIOS FINANCIEROS,1/16/2023 13:03,MX,CARD NOT PRESENT,M,JALISCO,36,634.95,1179,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,H&M MX0026 PLAZA MAYORLEON         00,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,11/13/2022 16:28,MX,CARD PRESENT,F,SAN LUIS POTOSI,31,635.01,6295,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,ALSUPER ALGODONEROS   DELICIAS     00,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,12/6/2022 20:26,MX,CARD PRESENT,M,CHIHUAHUA,28,635.08,6062,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,OPTIKAL PUNTA NORTE   CUAUTITLAN IZ015,OTROS,"OPTICAS, LENTES Y ANTEOJOS",1/22/2023 16:09,MX,CARD PRESENT,M,MEXICO,27,635.2,3406,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,NIKE LINDAVISTA       CIUDAD DE MEX001,RETAIL,BOUTIQUE ROPA (ROPA CABALLEROS Y NINIOS),1/14/2023 19:24,MX,CARD PRESENT,M,CIUDAD DE MEXICO,31,635.2,8986,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,D LOCAL*NIKE SN MXN   CIUDAD DE MEX001,OTROS,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),1/18/2023 14:06,MX,CARD NOT PRESENT,M,SINALOA,36,635.2,3368,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,MERCADO PAGO 1        CIUDAD DE MEX001,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,1/6/2023 23:40,MX,CARD NOT PRESENT,M,CHIAPAS,34,635.2,344,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,MERCADO PAGO 1        CIUDAD DE MEX001,OTROS,MERCADO DIRECTO - VENTAS POR CATALOGO,3/2/2023 10:48,MX,CARD NOT PRESENT,F,SINALOA,47,635.2,332,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/18/2023 0:28,MX,CARD NOT PRESENT,F,SONORA,24,635.21,6876,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,1,0,0
TDC,UNIV AUTONOMA SLP MU  SANLUIS POTOSL,OTROS,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),1/30/2023 10:26,MX,CARD NOT PRESENT,M,SAN LUIS POTOSI,20,635.26,3704,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,POINTMP*DRDIEGOANTP   MEXICO DF    DF,AGREGADOR,AGREGADOR,11/28/2022 21:21,MX,CARD PRESENT,M,GUERRERO,27,635.26,7264,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SC*CALIENTE1          TIJUANA BCN  003,ENTRETENIMIENTO,"CLUBES DEPORTIVOS PROFESIONALES, (HIPODROMOS,",12/27/2022 19:43,MX,CARD NOT PRESENT,M,CHIHUAHUA,24,635.26,189,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDD,CAMERA WORKS CONTRY   MONTERREY NL 019,RETAIL,"EQUIPOS DE - OFICINA, FOTOGRAFICO, FOTOCOPIADO Y M",2/28/2023 16:16,MX,CARD PRESENT,M,NUEVO LEON,26,635.26,6440,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,POINTMP*DRDIEGOANTP   MEXICO DF    DF,AGREGADOR,AGREGADOR,1/31/2023 0:30,MX,CARD PRESENT,M,GUERRERO,27,635.26,7264,madrugada,0,0,0,1,1,0,0,0,1,1,1,0.75,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/10/2023 0:20,MX,CARD NOT PRESENT,F,SAN LUIS POTOSI,27,635.26,9774,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,1,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/5/2023 13:01,MX,CARD NOT PRESENT,F,JALISCO,26,635.26,1860,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,PROFESSIONAL BIKE     GUADALAJARA J014,RETAIL,DEPORTES Y ACCESORIOS,2/11/2023 18:52,MX,CARD PRESENT,M,JALISCO,29,635.26,4554,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,2/25/2023 1:25,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,43,635.26,889,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,0,0,0
TDD,DIJURIS V             CIUDAD DE MEX001,RETAIL,LIBRERIAS,11/29/2022 16:00,MX,CARD PRESENT,M,JALISCO,53,635.26,3689,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,6425 ZARA ANTEA       QUERETARO    00,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/8/2023 19:52,MX,CARD PRESENT,F,QUINTANA ROO,27,635.32,7103,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDC,ASCRS ON LINE            8479755304,ENTRETENIMIENTO,"CLUBS DEPORTIVOS MEMBRESIAS, CLUB CAMPESTRE",11/11/2022 1:12,US,CARD NOT PRESENT,M,CIUDAD DE MEXICO,41,635.44,8072,madrugada,0,0,0,1,0,0,1,0,1,1,1,0.75,1,0,0,0
TDC,CONEKTA*SWAP          CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/26/2022 20:30,MX,CARD NOT PRESENT,F,MORELOS,27,635.52,559,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,EL CORTE INGLES SABADELL SABADELL,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,12/13/2022 12:54,ES,CARD PRESENT,M,MORELOS,31,635.52,2701,tarde,0,1,0,0,1,0,0,1,0,1,0,0.6,1,0,0,0
TDD,PAPEL Y SERV FUNCIONALGUADALAJARA J014,RETAIL,"ARTICULOS DE ESCRITORIO Y OFICINA, ART ESCOLARES",12/9/2022 14:19,MX,CARD PRESENT,M,JALISCO,28,635.61,7066,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,MERCADO PAGO          CIUDAD DE MEXDF,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,2/7/2023 12:47,MX,CARD NOT PRESENT,M,GUANAJUATO,33,635.63,6039,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,STP*CORNERSHOP        CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/9/2023 9:07,MX,CARD NOT PRESENT,M,NUEVO LEON,46,635.72,4658,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,aliexpress               Luxembourg,SUPERMERCADOS,TIENDA DEPARTAMENTAL,11/23/2022 0:01,LU,CARD NOT PRESENT,F,COAHUILA DE ZARAGOZA,31,635.74,3330,madrugada,0,0,0,1,0,0,1,0,1,1,0,0.55,1,1,0,0
TDD,PAYPAL *FARFETCHUKL      35314369001,RETAIL,ROPA CASUAL DAMAS LENCERIA,11/25/2022 19:41,PT,CARD NOT PRESENT,M,NUEVO LEON,23,635.78,358,noche,0,0,1,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDD,LIVERPOOL POR INTERNETMEXICO DF    000,OTROS,MERCADEO DIRECTO - NO CLASIFICADO,12/26/2022 9:45,MX,CARD NOT PRESENT,M,QUINTANA ROO,33,635.82,8672,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/2/2023 17:27,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,40,635.86,1452,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,BLACKTICKET           PUEBLA PUE   021,RETAIL,SERVICIOS PUBLICITARIOS,2/1/2023 9:13,MX,CARD NOT PRESENT,M,MORELOS,27,635.98,4736,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,STRIPE *OMNILIFE SHOPPZAPOPAN      JAL,AGREGADOR,AGREGADOR,2/23/2023 12:44,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,54,636.04,8526,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,1/27/2023 18:20,MX,CARD NOT PRESENT,M,NUEVO LEON,23,636.05,358,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,OPENPAY*BOLETO DE VUELCIUDAD DE MEXCMX,AGREGADOR,AGREGADOR,12/29/2022 17:09,MX,CARD NOT PRESENT,F,MEXICO,24,636.17,9938,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDC,PAYPAL *GRAMMARLY DX6QA  4029357733,RETAIL,VENTA DE SOFTWARE PARA COMPUTADORAS,1/25/2023 16:53,US,CARD NOT PRESENT,F,NUEVO LEON,32,636.21,7097,tarde,0,1,0,0,0,0,1,0,0,1,1,0.55,1,1,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/10/2023 14:13,MX,CARD NOT PRESENT,M,CHIHUAHUA,41,636.3,7578,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,BOUT JULIO AGUSTIN II SN PEDRO GARZ019,RETAIL,ROPA CASUAL DAMAS LENCERIA,11/19/2022 15:39,MX,CARD PRESENT,F,NUEVO LEON,29,636.36,8398,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,NPS LLC                  FOXBOROUGH,OTROS,"BANDAS, ORQUESTAS, GRUPOS,DIVERSIONES NO CLASIFICA",11/20/2022 11:30,US,CARD PRESENT,M,NUEVO LEON,25,636.38,6914,mañana,1,0,0,0,1,0,0,1,0,1,1,0.8,1,0,0,0
TDC,BOLETOS EN LINEA      MONTERREY NL 019,ENTRETENIMIENTO,"FERIAS,CIRCOS,PARQUES DE DIVERSION,ADIVINOS, LECTU",2/11/2023 11:04,MX,CARD NOT PRESENT,F,VERACRUZ DE IGNACIO DE LA LLAV,26,636.42,7648,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,NIKE FAC ST BOCA RIO 2GUADALAJARA J014,RETAIL,DEPORTES Y ACCESORIOS,2/5/2023 17:57,MX,CARD PRESENT,F,QUINTANA ROO,36,636.42,3705,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,PAPALOTE DEL NORTE    CIENEGA DE FLNLE,RESTAURANTE,RESTAURANTES,1/22/2023 0:07,MX,CARD PRESENT,M,NUEVO LEON,22,636.44,1384,madrugada,0,0,0,1,1,0,0,0,1,1,1,0.75,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/14/2022 6:24,MX,CARD NOT PRESENT,F,MEXICO,49,636.45,5071,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,CLIP MX*JULIE MANRIQUETLAJOMULCO DE000,AGREGADOR,AGREGADOR,12/17/2022 11:24,MX,CARD PRESENT,F,CIUDAD DE MEXICO,28,636.46,7588,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,1,1,0
TDC,LLANTAS GUERRERO      SANPEDRO CHOPU,RETAIL,"LLANTAS, AUTOMOTORES DISTRIB DE LLANTAS",2/6/2023 10:58,MX,CARD PRESENT,M,PUEBLA,31,636.47,134,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/8/2022 22:29,MX,CARD NOT PRESENT,M,MEXICO,22,636.55,4829,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/13/2022 15:35,MX,CARD NOT PRESENT,M,VERACRUZ DE IGNACIO DE LA LLAV,30,636.55,419,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,1/20/2023 8:46,MX,CARD NOT PRESENT,M,QUINTANA ROO,43,636.55,8194,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/15/2022 21:24,MX,CARD NOT PRESENT,F,CIUDAD DE MEXICO,30,636.62,4922,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,1,1,0
TDC,GOOGLE *Google Store     855-836-3987,RETAIL,COMPUTADORAS EQUIPO PERIF DE COMPUTADORAS SOFTWARE,11/21/2022 19:49,US,CARD NOT PRESENT,M,CHIHUAHUA,26,636.63,7258,noche,0,0,1,0,0,0,1,0,0,1,1,0.55,1,0,0,0
TDC,REST SUMIYA ARBOLEDA  JIUTEPEC MOR 017,RESTAURANTE,RESTAURANTES,12/31/2022 10:24,MX,CARD PRESENT,M,CIUDAD DE MEXICO,30,636.64,5580,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,SCSPACETRADERST2651      HOUSTON,RETAIL,ROPA Y ACCESORIOS - MISCELANEOS,2/5/2023 17:13,US,CARD PRESENT,M,CIUDAD DE MEXICO,50,636.66,9175,tarde,0,1,0,0,1,0,0,1,0,1,1,0.8,1,0,0,0
TDD,COSTCO MONTERREY      SANP GARZA G00,SUPERMERCADOS,CLUBES DE MAYORISTA,2/4/2023 13:20,MX,CARD PRESENT,M,NUEVO LEON,25,636.71,668,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SUPERCENTER P TLALNEPATLALNEPANTLA 015,SUPERMERCADOS,AUTOSERVICIOS Y SUPERMERCADOS,12/31/2022 13:01,MX,CARD PRESENT,M,MEXICO,28,636.75,1288,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDD,ESTACION SAN LUIS     TECPAN DE GAL000,GASOLINERAS,"ESTACIONES DE SERVICIO, GASOLINERIAS TODO TRANSPOR",11/21/2022 12:27,MX,CARD PRESENT,F,GUERRERO,22,636.76,875,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,LA PASTORA            CUAUTLA MOR  MO,RESTAURANTE,RESTAURANTES,1/19/2023 21:50,MX,CARD PRESENT,M,MORELOS,29,636.77,5808,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/20/2023 15:14,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,27,636.82,1629,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,SAMS VENTA EN LINEA   MEXICO DF    DF,SUPERMERCADOS,CLUBES DE MAYORISTA,12/12/2022 1:03,MX,CARD NOT PRESENT,M,NUEVO LEON,29,636.88,6624,madrugada,0,0,0,1,0,1,0,0,1,1,0,0.55,1,0,0,0
TDC,POINTMP*PASTELERALOCA MEXICO DF    DF,AGREGADOR,AGREGADOR,12/3/2022 10:53,MX,CARD PRESENT,F,JALISCO,31,636.88,4931,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,REST CAO CANCUN       BENITO JUAREZ023,RESTAURANTE,RESTAURANTES,2/6/2023 22:45,MX,CARD PRESENT,F,NUEVO LEON,32,636.94,7097,noche,0,0,1,0,1,0,0,0,0,1,1,0.55,1,1,0,0
TDC,CIUDAD MADERAS BOSQ MPSANTIAGO DE QQUE,OTROS,ASESORIAS - COMPRA/VENTA BIENES INMUEBLES,2/28/2023 17:37,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,37,636.94,9675,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDC,CIUDAD MADERAS BOSQ MPSANTIAGO DE QQUE,OTROS,ASESORIAS - COMPRA/VENTA BIENES INMUEBLES,12/30/2022 13:13,MX,CARD NOT PRESENT,M,CIUDAD DE MEXICO,37,636.94,9675,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,STP*MATTILDA IO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/8/2022 17:17,MX,CARD NOT PRESENT,M,YUCATAN,31,637.02,3162,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,FUNDACION SUC 67 SN MASN MARTIN TEXPU,BENEFICENCIA,ORGANIZACIONES DE SERVICIO SOCIAL ( BENEFICENCIA),1/10/2023 13:24,MX,CARD PRESENT,M,PUEBLA,19,637.06,984,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,POINTMP*FIESTAONEMX   MEXICO DF    DF,AGREGADOR,AGREGADOR,3/5/2023 16:58,MX,CARD PRESENT,M,MEXICO,31,637.06,4456,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDC,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,11/27/2022 13:28,MX,CARD NOT PRESENT,F,CHIAPAS,42,637.06,9882,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,CLIP MX*CLNICA DENTAL CUAUHTEMOC   000,AGREGADOR,AGREGADOR,1/8/2023 17:51,MX,CARD PRESENT,M,CIUDAD DE MEXICO,29,637.1,621,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,1,0
TDC,PAYU LA*MUDANZAS Y FLEMEXICO       DF,AGREGADOR,AGREGADOR,1/25/2023 12:54,MX,CARD NOT PRESENT,M,MEXICO,27,637.18,2602,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,FUNDACION SUC 67 SN MASN MARTIN TEXPU,BENEFICENCIA,ORGANIZACIONES DE SERVICIO SOCIAL ( BENEFICENCIA),12/6/2022 17:23,MX,CARD PRESENT,M,PUEBLA,19,637.18,984,tarde,0,1,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,12/6/2022 10:06,MX,CARD NOT PRESENT,F,CHIHUAHUA,35,637.21,4326,mañana,1,0,0,0,0,1,0,0,0,1,1,0.55,1,1,0,0
TDC,BERSHKA COM           CIUDAD DE MEX09,RETAIL,ROPA CASUAL DAMAS LENCERIA,1/1/2023 13:00,MX,CARD NOT PRESENT,M,MEXICO,32,637.24,6916,tarde,0,1,0,0,0,1,0,0,0,1,1,0.55,1,0,1,0
TDC,LAPI SA DE CV         CIUDAD DE MEXDF,OTROS,"LABORATORIOS DENTALES, (LABORATORIOS MEDICOS)",11/18/2022 9:41,MX,CARD PRESENT,M,CIUDAD DE MEXICO,42,637.24,2968,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
TDD,SNP*MERCADOPAGO       CIUDAD DE MEX001,AGREGADOR,AGREGADOR,2/12/2023 23:16,MX,CARD NOT PRESENT,M,NUEVO LEON,38,637.26,4364,noche,0,0,1,0,0,1,0,0,0,1,1,0.55,1,0,0,0
TDD,PAYPAL3               MEXICO DF    DF,AGREGADOR,AGREGADOR,2/12/2023 0:26,MX,CARD NOT PRESENT,M,CHIAPAS,21,637.34,688,madrugada,0,0,0,1,0,1,0,0,1,1,1,0.75,1,0,0,0
TDC,POINTMP*LISSET        MEXICO DF    DF,AGREGADOR,AGREGADOR,3/4/2023 1:11,MX,CARD PRESENT,F,HIDALGO,25,637.34,3605,madrugada,0,0,0,1,1,0,0,0,1,1,1,0.75,1,1,0,0
TDC,BCA COM               TOLUCA EM    015,RETAIL,BOUTIQUES ROPA - PARA TODA LA FAMILIA,11/21/2022 11:54,MX,CARD PRESENT,M,CIUDAD DE MEXICO,31,637.36,4750,mañana,1,0,0,0,1,0,0,0,0,1,1,0.55,1,0,0,0
